CSCOD,MENGE,EBELN,BSART,ADPRI,BEDAT,LIFNR,WAERS,ZZSTORT,MATNR,NETPR,NETWR,ZZJRRQ,ZZGHRQ,ZXLTAT
MU,1,4100001307,HQY,AOG,20120529,1000000142,RMB,B737NG,C16221KA02,1,1,20120530,20120618,19.0
MU,1,4100001364,HQY,CRT,20120614,1000000155,RMB,B737NG,622-5132-633,162039.67,162039.67,20120615,20120629,14.0
MU,1,4100001424,HQY,EXP,20120702,1000000106,RMB,B737NG,106788A144,301,301,20120727,20120808,12.0
MU,1,4100001474,HQY,AOG,20120720,1000000155,RMB,B737NG,1-899-29,0.01,0.01,20120720,,
MU,1,4100001279,HQY,NOR,20120515,1000000106,RMB,B737NG,20219-0101,1,1,20120515,20120516,1.0
MU,1,4100001377,HQY,CRT,20120616,1000000142,RMB,B737NG,3800702-1,184600,184600,20120618,20120702,14.0
MU,1,4100001373,HQY,CRT,20120617,1000000155,RMB,B737NG,4081600-930,300804.53,300804.53,20120617,20120704,17.0
MU,1,4100001486,HQY,CRT,20120723,1000000024,RMB,B737NG,2206400-2,1,1,20120723,20121227,157.0
MU,1,4100001310,HQY,CRT,20120601,1000000106,RMB,B737NG,822-1567-102,1,1,20120601,20120703,32.0
MU,1,4100001443,HQY,NOR,20120709,1000000142,RMB,B737NG,2-8020-1,1,1,20120709,20120808,30.0
MU,1,4100001382,HQY,CRT,20120620,1000000155,RMB,B737NG,1152464-265,106023.82,106023.82,20120620,20120712,22.0
MU,1,4100001383,HQY,AOG,20120621,1000000012,RMB,B737NG,066-50008-0406,1,1,20120809,20120911,33.0
MU,1,4100001447,HQY,AOG,20120710,1000000142,RMB,B737NG,925010-101,1,1,20120712,20120820,39.0
MU,1,4100001449,HQY,AOG,20120711,1000000155,RMB,B737NG,241-298-002-011,1,1,20120719,20121114,118.0
MU,1,4100001398,HQY,CRT,20120625,1000000142,RMB,B737NG,20102060-103,8468,8468,20120626,20120626,1.0
MU,1,4100001395,HQY,CRT,20120625,1000000142,RMB,B737NG,HG2050AC07,347565,347565,20120626,20120706,10.0
MU,1,4100001321,HQY,CRT,20120607,1000000142,RMB,B737NG,066-50029-1101,35598,35598,20120607,20120627,20.0
MU,1,4100001397,HQY,CRT,20120625,1000000142,RMB,B737NG,42-935-2,178375,178375,20120626,20120717,21.0
MU,1,4100001396,HQY,CRT,20120625,1000000142,RMB,B737NG,C17001CA01,35210,35210,20120626,20120726,30.0
MU,1,4100001393,HQY,CRT,20120625,1000000142,RMB,B737NG,14330-050,17952,17952,20120626,20120727,31.0
MU,1,4100001399,HQY,CRT,20120625,1000000155,RMB,B737NG,C17001BA01,50367.05,50367.05,20120626,20130321,268.0
MU,1,4100001554,HQY,EXP,20120816,1000000106,RMB,B737NG,20102060-103,301,301,20120818,20121015,58.0
MU,1,4100001503,HQY,AOG,20120731,1000000106,RMB,B737NG,241-298-002-015,1,1,20120810,20121018,69.0
MU,1,4100001603,HQY,NOR,20120903,1000000142,RMB,B737NG,3289562-5,1,1,20120903,20121112,70.0
MU,1,4100001644,HQY,CRT,20120924,1000000155,RMB,B737NG,761574B,778004.38,778004.38,20120924,20121024,30.0
MU,1,4100001605,HQY,CRT,20120904,1000000155,RMB,B737NG,20219-0101,8282.85,8282.85,20120905,20120927,22.0
MU,1,4100001606,HQY,CRT,20120904,1000000155,RMB,B737NG,066-50008-0406,62074.48,62074.48,20120905,20120913,8.0
MU,1,4100001511,HQY,AOG,20120803,1000000106,RMB,B737NG,1-899-29,17457.94,17457.94,20120813,,
MU,1,4100001561,HQY,AOG,20120820,1000000141,RMB,B737NG,9000421-2,1,1,20120820,20150618,1032.0
MU,1,4100001562,HQY,AOG,20120820,1000000106,RMB,B737NG,4091900-934,1,1,20120821,20120906,16.0
MU,1,4100001608,HQY,CRT,20120905,1000000142,RMB,B737NG,2041444-0401,25403.77,25403.77,20120906,20120911,5.0
MU,1,4100001566,HQY,AOG,20120821,1000000155,RMB,B737NG,2206400-2,1,1,20120821,20120827,6.0
MU,1,12GR77093,HQY,EXP,20120912,0000001252,USD,B737NG,285A1600-6,55375.29,55375.29,20121019,20130827,312.0
MU,1,4100001613,HQY,CRT,20120908,1000000142,RMB,B737NG,3215618-4,24825.47,24825.47,20120909,20120912,3.0
MU,1,4100001612,HQY,CRT,20120908,1000000106,RMB,B737NG,622-5129-802,1,1,20120908,20121106,59.0
MU,1,12GR77092,HQY,EXP,20120912,0000001252,USD,B737NG,285A1600-6,57429,57429,20121019,20130809,294.0
MU,1,4100001485,HQY,CRT,20120723,1000000225,RMB,B737NG,83000-05604,1,1,20120723,20120904,43.0
MU,1,4100001577,HQY,CRT,20120824,1000000225,RMB,B737-300,R5303M1,1,1,20120824,20121026,63.0
MU,1,4100001579,HQY,CRT,20120824,1000000106,RMB,B737NG,1106-3AB,1,1,20120824,20121009,46.0
MU,1,4100001617,HQY,CRT,20120910,1000000155,RMB,B737NG,645172-2,369.69,369.69,20120911,20120925,14.0
MU,1,4100001628,HQY,CRT,20120914,1000000142,RMB,B737-300,314A2610-1,43777.36,43777.36,20120914,20121017,33.0
MU,1,4100001583,HQY,AOG,20120826,1000000225,RMB,B737NG,066-50029-1201,0,0,20120826,20140508,620.0
MU,1,4100001627,HQY,CRT,20120914,1000000155,RMB,B737NG,162BL903,26897.88,26897.88,20120914,20130105,113.0
MU,1,4100001591,HQY,CRT,20120828,1000000155,RMB,B737NG,83000-05603,1,1,20120828,20120829,1.0
MU,1,4100001592,HQY,CRT,20120828,1000000106,RMB,B737-300,D717-02-001,1,1,20120828,20120831,3.0
MU,1,4100001450,HQY,AOG,20120712,1000000155,RMB,B737NG,C17001CA01,1,1,20120713,20120809,27.0
MU,1,4100001593,HQY,CRT,20120829,1000000155,RMB,B737NG,066-50008-0406,110354.63,110354.63,20120829,20120913,15.0
MU,1,4100001736,HQY,AOG,20121108,1000000106,RMB,B737NG,141A4810-39,1,1,20121120,20130419,150.0
MU,1,4100001733,HQY,CRT,20121108,1000000012,RMB,B737NG,1-899-29,1,1,20121115,20130603,200.0
MU,1,4100001739,HQY,AOG,20121109,1000000106,RMB,B737NG,3215618-4,1,1,20121112,20130428,167.0
MU,1,4100001745,HQY,CRT,20121115,1000000106,RMB,B737NG,622-7878-201,1,1,20121117,20130118,62.0
MU,1,4100001702,HQY,CRT,20121026,1000000142,RMB,B737NG,1152466-250,109540,109540,20121029,20121031,2.0
MU,1,4100001741,HQY,CRT,20121112,1000000142,RMB,B737NG,1153426-1M412,8292.46,8292.46,20121112,20121121,9.0
MU,1,4100001740,HQY,CRT,20121112,1000000142,RMB,B737NG,251A4510-12,149984.9,149984.9,20121112,20130106,55.0
MU,1,4100001752,HQY,CRT,20121118,1000000142,RMB,B737NG,285A1010-7,90718.87,90718.87,20121118,20121220,32.0
MU,1,4100001705,HQY,AOG,20121029,1000000106,RMB,B737NG,HG2050AC07,1,1,20121029,20121204,36.0
MU,1,4100001707,HQY,CRT,20121029,1000000155,RMB,B737NG,2206400-2,234780.35,234780.35,20121031,20121129,29.0
MU,1,4100001673,HQY,AOG,20121014,1000000155,RMB,B737NG,HG2050AC07,1,1,20121122,20121129,7.0
MU,1,4100001706,HQY,CRT,20121029,1000000155,RMB,B737NG,1-002-0102-2090,40959.65,40959.65,20121029,20121107,9.0
MU,1,4100001623,HQY,CRT,20120912,1000000141,RMB,B737NG,41F1005,1,1,20120915,20121020,35.0
MU,1,4100001676,HQY,AOG,20121016,1000000155,RMB,B737NG,1151952-14,1,1,20121016,20121121,36.0
MU,1,4100001677,HQY,CRT,20121016,1000000155,RMB,B737NG,2118966-222,95236.64,95236.64,20121016,20121101,16.0
MU,1,4100001720,HQY,CRT,20121101,1000000142,RMB,B737NG,285A1600-5,1,1,20121101,20121219,48.0
MU,1,4100001723,HQY,AOG,20121102,1000000106,RMB,B737NG,822-1567-102,1,1,20121102,20121106,4.0
MU,1,4100001782,HQY,CRT,20121125,1000000155,RMB,B737NG,645172-2,111177.88,111177.88,20121126,20130128,63.0
MU,1,4100001633,HQY,CRT,20120917,1000000155,RMB,B737NG,441921-5,92063.18,92063.18,20120918,20121018,30.0
MU,1,4100001631,HQY,CRT,20120917,1000000155,RMB,B737NG,4091900-932,162080.83,162080.83,20120918,20120927,9.0
MU,1,4100001656,HQY,CRT,20121008,1000000155,RMB,B737NG,30-2481-5,6062.44,6062.44,20121009,20121122,44.0
MU,1,4100001693,HQY,AOG,20121022,1000000142,RMB,B737NG,HG2050AC07,1,1,20121128,20130104,37.0
MU,1,4100001695,HQY,NOR,20121023,1000000106,RMB,B737NG,HG2050AC07,1,1,20121024,20121025,1.0
MU,1,12GR77110L,HQY,AOG,20121008,0000001143,USD,B737NG,114A5020-211,224825,224825,20121011,20121213,63.0
MU,1,4100001793,HQY,AOG,20121203,1000000141,RMB,B737NG,1-899-29,1,1,20121203,,
MU,1,4100001792,HQY,NOR,20121203,1000000141,RMB,B737NG,1-899-29,1,1,20121203,,
MU,1,4100001829,HQY,EXP,20121219,1000000225,RMB,B737NG,645172-2,1,1,20121219,20130116,28.0
MU,1,4100001830,HQY,CRT,20121219,1000000106,RMB,B737NG,1152466-250,1,1,20121220,20130115,26.0
MU,1,12GR77530L,HQY,CRT,20121220,0000001342,USD,B737NG,930-1000-001,1,1,20130111,20130427,106.0
MU,1,4100001797,HQY,AOG,20121204,1000000155,RMB,B737NG,849589,10286.18,10286.18,20121205,20121210,5.0
MU,1,4100001801,HQY,CRT,20121205,1000000142,RMB,B737NG,2-8020-5,5675.47,5675.47,20121205,20121220,15.0
MU,1,4100001833,HQY,CRT,20121220,1000000106,RMB,B737NG,39-353,1,1,20121221,20130423,123.0
MU,1,4100001834,HQY,CRT,20121220,1000000106,RMB,B737NG,39-353,300,300,20121222,20121222,1.0
MU,1,4100001835,HQY,EXP,20121221,1000000155,RMB,B737NG,233A3201-302,93943.68,93943.68,20121221,20130408,108.0
MU,1,4100001805,HQY,CRT,20121207,1000000225,RMB,B737NG,254A1150-11,1,1,20121207,20131119,347.0
MU,1,4100001809,HQY,AOG,20121208,1000000142,RMB,B737NG,930-1000-001,1,1,20121210,20130107,28.0
MU,1,4100001841,HQY,AOG,20121224,1000000106,RMB,B737NG,39-353,1,1,20121225,20130424,120.0
MU,1,4100001770,HQY,CRT,20121121,1000000248,RMB,B737NG,314-2100-3,1,1,20121121,20130605,196.0
MU,1,4100001811,HQY,AOG,20121210,1000000106,RMB,B737NG,3289630-2,1,1,20130708,20130708,1.0
MU,1,4100001814,HQY,NOR,20121212,1000000142,RMB,B737NG,HG2050AC07,1,1,20121218,20121220,2.0
MU,1,4100001845,HQY,AOG,20121227,1000000225,RMB,B737NG,398908-3,1,1,20121227,20130125,29.0
MU,1,4100001853,HQY,CRT,20121231,1000000142,RMB,B737NG,973600,51819.81,51819.81,20130104,20130117,13.0
MU,1,4100001821,HQY,AOG,20121214,1000000210,RMB,B737NG,930-2000-001,1,1,20121214,20130115,32.0
MU,1,4100001818,HQY,AOG,20121214,1000000106,RMB,B737NG,30-2683-9,1,1,20121214,20130410,117.0
MU,1,4100001854,HQY,CRT,20121231,1000000225,RMB,B737NG,20220-0101,1,1,20130108,20130125,17.0
MU,1,4100003898,HQY,CRT,20150109,1000000155,RMB,B737NG,024147-000,14270.09,14270.09,20150109,20150206,28.0
MU,1,4100003899,HQY,CRT,20150109,1000000155,RMB,B737NG,024147-000,14270.09,14270.09,20150109,20150206,28.0
MU,1,4100004018,HQY,AOG,20150219,1000000106,RMB,B737NG,C17001CA01,7425.96,7425.96,20150219,20150302,11.0
MU,1,4100003948,HQY,AOG,20150129,1000000155,RMB,B737NG,HG2050AC07,47612.22,47612.22,20150129,20150202,4.0
MU,1,4100003917,HQY,EXP,20150119,1000000155,RMB,B737NG,R6200M3-13,25567.83,25567.83,20150120,20150215,26.0
MU,1,4100003916,HQY,CRT,20150118,1000000155,RMB,B737NG,G7500-03,20990.57,20990.57,20150119,20150213,25.0
MU,1,4100003981,HQY,CRT,20150210,1000000142,RMB,B737NG,930-3000-001,2523.93,2523.93,20150210,20150212,2.0
MU,1,4100003886,HQY,CRT,20150105,1000000225,RMB,B737NG,398908-3,0,0,20150105,20150122,17.0
MU,1,4100003887,HQY,AOG,20150105,1000000106,RMB,B737NG,67600014-1,1,1,20150105,20150109,4.0
MU,1,4100003890,HQY,AOG,20150105,1000000141,RMB,B737NG,2233000-816-1,1,1,20150112,20150113,1.0
MU,1,4100003892,HQY,CRT,20150106,1000000155,RMB,B737NG,C16786HA02,124480.03,124480.03,20150106,20150306,59.0
MU,1,4100004001,HQY,AOG,20150212,1000000106,RMB,B737NG,C16786HA02,1,1,20150212,20150212,1.0
MU,1,4100003932,HQY,AOG,20150122,1000000106,RMB,B737NG,940-0300-001,38345.91,38345.91,20150130,20150202,3.0
MU,1,4100003879,HQY,AOG,20150101,1000000142,RMB,B737NG,024147-000,15200,15200,20150106,20150126,20.0
MU,1,4100003878,HQY,AOG,20150101,1000000142,RMB,B737NG,024147-000,16482.05,16482.05,20150106,20150126,20.0
MU,1,4100003934,HQY,CRT,20150123,1000000106,RMB,B737NG,398908-4,1141.41,1141.41,20150123,20150127,4.0
MU,1,1500002994,HQY,AOG,20210518,1000000575,RMB,B737NG,305RAA1,1000,1000,20210525,20210618,24.0
MU,1,1500003064,HQY,NOR,20210601,1000000575,RMB,B737NG,3522W000-001,28385.96,28385.96,20210602,20210729,57.0
MU,1,1500003089,HQY,AOG,20210602,1000000575,RMB,B737NG,930-1000-003,14050.4,14050.4,20210603,20210609,6.0
MU,1,1500003011,HQY,NOR,20210520,1000000012,RMB,B737NG,G7501-01,5000,5000,20210520,20210527,7.0
MU,1,1500002958,HQY,CRT,20210507,1000000575,RMB,B737NG,4082730-901,89860.12,89860.12,20210508,20210705,58.0
MU,1,1500003088,HQY,AOG,20210602,1000000575,RMB,B737NG,930-2000-001,33155.51,33155.51,20210603,20210609,6.0
MU,1,1500002966,HQY,NOR,20210510,1000000575,RMB,B737NG,980-6032-003,5710.81,5710.81,20210510,20210517,7.0
MU,1,1500003010,HQY,CRT,20210520,1000000575,RMB,B737NG,20102060-103,14113.42,14113.42,20210521,20210607,17.0
MU,1,1500003023,HQY,NOR,20210523,1000000575,RMB,B737NG,20102060-103,3000,3000,20210523,20210615,23.0
MU,1,1500003227,HQY,NOR,20210630,1000000575,RMB,B737NG,67600014-1,11537.58,11537.58,20210701,20210712,11.0
MU,1,1500003131,HQY,CRT,20210613,1000000012,RMB,B737NG,320548-2,1286.88,1286.88,20210613,20210621,8.0
MU,1,1500003196,HQY,NOR,20210626,1000000141,RMB,B737NG,72500410-1,10000,10000,20210701,20210701,1.0
MU,1,1500003195,HQY,NOR,20210626,1000000141,RMB,B737NG,72605363-1,10000,10000,20210701,20210701,1.0
MU,1,1500003248,HQY,CRT,20210706,1000000141,RMB,B737NG,3290206-1,2000,2000,20210706,20210712,6.0
MU,1,1500003130,HQY,CRT,20210612,1000000575,RMB,B737NG,3522W000-001,500,500,20210614,20210714,30.0
MU,1,1500003272,HQY,CRT,20210709,1000000012,RMB,B737NG,396608-1,48612.39,48612.39,20210709,20210729,20.0
MU,1,1500003132,HQY,CRT,20210613,1000000012,RMB,B737NG,320548-2,1729.36,1729.36,20210613,20210621,8.0
MU,1,1500003284,HQY,NOR,20210716,0000001349,USD,B737NG,645242-1,100,100,20211011,20220210,122.0
MU,1,1500003360,HQY,NOR,20210804,1000000575,RMB,B737NG,20102060-103,5000,5000,20210805,20210903,29.0
MU,1,1500003292,HQY,AOG,20210717,1000000142,RMB,B737NG,C16221KA02,8469.12,8469.12,20210719,20210723,4.0
MU,1,1500003347,HQY,CRT,20210731,1000000142,RMB,B737NG,72500410-1,100,100,20210801,20210806,5.0
MU,1,1500003443,HQY,NOR,20210827,1000000012,RMB,B737NG,4404B000-004,11162.42,11162.42,20210828,20210910,13.0
MU,1,1500003510,HQY,NOR,20210914,0000001349,USD,B737NG,645242-1,100,100,20210926,20220210,137.0
MU,1,1500003514,HQY,EXP,20210915,1000000012,RMB,B737NG,2235300-01-1,2000,2000,20210917,20211101,45.0
MU,1,1500003488,HQY,NOR,20210908,1000000221,RMB,B737NG,C16786HA02,100,100,20210922,,
MU,1,1500003491,HQY,NOR,20210910,1000000575,RMB,B737NG,20102060-103,10000,10000,20210910,20211015,35.0
MU,1,1500003507,HQY,NOR,20210913,1000000012,RMB,B737NG,645242-1,10000,10000,20210913,20211022,39.0
MU,1,1500003596,HQY,AOG,20211003,0000003341,USD,B737NG,314-2200-3,3000,3000,20211005,20220215,133.0
MU,1,1500003671,HQY,NOR,20211019,1000000142,RMB,B737NG,940-0351-001,5000,5000,20211019,20211019,1.0
MU,1,1500003597,HQY,AOG,20211003,0000003341,USD,B737NG,314-2200-5,3000,3000,20211005,20220215,133.0
MU,1,4100000102,HQY,NOR,20110209,1000000126,RMB,B737NG,381800-1005,1,1,20110211,,
MU,1,1500003781,HQY,AOG,20211110,1000000575,RMB,B737NG,HG2050AC07,52853.88,52853.88,20211110,20211115,5.0
MU,1,1500003792,HQY,NOR,20211113,1000000575,RMB,B737NG,1-002-0102-2170,41036.48,41036.48,20211114,20211126,12.0
MU,1,4100000145,HQY,NOR,20110315,1000000126,RMB,B737NG,24E507040G04,1,1,20110317,20140416,1126.0
MU,1,1500003777,HQY,NOR,20211108,1000000004,RMB,B737NG,315A2295-696,100,100,20211110,20220916,310.0
MU,1,1500003771,HQY,NOR,20211108,1000000012,RMB,B737NG,822-2556-102,346957.4,346957.4,20211108,20211201,23.0
MU,1,1500003753,HQY,NOR,20211104,1000000004,RMB,B737NG,314-2100-2,18000,18000,20211105,20230918,682.0
MU,1,4100000226,HQY,AOG,20110523,1000000106,RMB,B737NG,2206400-2,1,1,20110524,20110627,34.0
MU,1,4100000497,HQY,CRT,20110725,1000000155,RMB,B737NG,174101-02-01,1,1,20110727,20120309,226.0
MU,1,4100000227,HQY,AOG,20110524,1000000155,RMB,B737NG,541674-4,3,3,20110525,20110913,111.0
MU,1,4100000288,HQY,AOG,20110622,1000000106,RMB,B737NG,2233000-816-1,1,1,20111231,20140423,844.0
MU,1,4100000289,HQY,AOG,20110622,1000000142,RMB,B737NG,171497-05-01,1,1,20110830,20140423,967.0
MU,1,4100000229,HQY,AOG,20110525,1000000106,RMB,B737-300,1150002-1,1,1,20110525,,
MU,1,4100000290,HQY,AOG,20110623,1000000155,RMB,B737NG,066-50008-0406,1,1,20110623,20111010,109.0
MU,1,4100000299,HQY,AOG,20110628,1000000142,RMB,B737NG,2607825-2,1,1,20110704,20110715,11.0
MU,1,4100000193,HQY,EXP,20110427,1000000155,RMB,B737NG,892480,1,1,20110428,20110503,5.0
MU,1,4100000243,HQY,CRT,20110601,1000000126,RMB,B737NG,1151952-8,1,1,20110601,,
MU,1,4100000512,HQY,AOG,20110731,1000000142,RMB,B737NG,R6200M3-13,1,1,20110803,20140423,994.0
MU,1,4100000513,HQY,AOG,20110731,1000000106,RMB,B737NG,2607825-2,1,1,20110807,20111223,138.0
MU,1,4100000446,HQY,CRT,20110706,1000000142,RMB,B737NG,0861FL1,1,1,20110707,20110824,48.0
MU,1,4100000448,HQY,AOG,20110706,1000000142,RMB,B737NG,964-0443-002,1,1,20110707,20120327,264.0
MU,1,4100000196,HQY,CRT,20110502,1000000155,RMB,B737NG,645172-2,1,1,20110503,20110505,2.0
MU,1,4100000302,HQY,AOG,20110630,1000000106,RMB,B737NG,066-50008-0406,1,1,20110630,20111118,141.0
MU,1,4100000249,HQY,EXP,20110603,1000000142,RMB,B737NG,2607825-2,1,1,20110807,20140423,990.0
MU,1,4100000441,HQY,AOG,20110704,0000100067,RMB,B737NG,2612311-1,1,1,20110704,20111010,98.0
MU,1,4100000455,HQY,CRT,20110709,1000000106,RMB,B737NG,2612311-1,1,1,20110722,20110810,19.0
MU,1,4100000259,HQY,CRT,20110605,1000000106,RMB,B737NG,822-1567-102,1,1,20110605,20110802,58.0
MU,1,4100000270,HQY,AOG,20110610,1000000142,RMB,B737NG,822-1710-002,1,1,20110830,20111121,83.0
MU,1,4100000460,HQY,AOG,20110712,0000100067,RMB,B737NG,2612311-1,1,1,20110722,20111230,161.0
MU,1,4100000461,HQY,AOG,20110712,0000100067,RMB,B737NG,2612311-1,1,1,20110722,20110812,21.0
MU,1,4100000206,HQY,CRT,20110510,1000000155,RMB,B737NG,822-1567-102,1,1,20110511,20110513,2.0
MU,1,4100000211,HQY,CRT,20110512,1000000126,RMB,B737NG,607510-3,1,1,20110516,,
MU,1,4100000214,HQY,AOG,20110513,1000000106,RMB,B737NG,2206400-2,1,1,20110513,20110615,33.0
MU,1,4100000468,HQY,AOG,20110715,1000000155,RMB,B737NG,2612312-1,1,1,20110720,20120121,185.0
MU,1,4100000469,HQY,NOR,20110715,1000000155,RMB,B737NG,2612312-1,1,1,20110720,20120121,185.0
MU,1,4100000466,HQY,AOG,20110715,1000000141,RMB,B737NG,42-935-2,1,1,20111123,20120926,308.0
MU,1,4100000278,HQY,AOG,20110613,1000000106,RMB,B737NG,2612311-1,1,1,20110704,20110721,17.0
MU,1,4100000279,HQY,AOG,20110615,1000000142,RMB,B737NG,3215618-4,1,1,20110615,20120105,204.0
MU,1,4100000590,HQY,AOG,20110814,0000100067,RMB,B737NG,2206400-2,1,1,20110815,20120106,144.0
MU,1,4100000600,HQY,AOG,20110815,1000000106,RMB,B737NG,2612311-1,1,1,20110816,20110816,1.0
MU,1,4100000657,HQY,AOG,20110905,1000000142,RMB,B737NG,28823-7,1,1,20110905,20120323,200.0
MU,1,4100000662,HQY,AOG,20110906,1000000106,RMB,B737NG,822-0334-003,1,1,20110909,20111231,113.0
MU,1,4100000709,HQY,CRT,20110928,1000000141,RMB,B737NG,822-1338-002,1,1,20111013,20131226,805.0
MU,1,4100000765,HQY,AOG,20111023,1000000142,RMB,B737NG,066-50008-0406,1,1,20111125,20140423,880.0
MU,1,4100000766,HQY,CRT,20111023,1000000106,RMB,B737NG,2041444-0401,1,1,20111025,20120313,140.0
MU,1,4100000486,HQY,AOG,20110721,1000000141,RMB,B737-300,1-899-29,1,1,20110722,,
MU,1,4100000487,HQY,AOG,20110721,1000000141,RMB,B737NG,1-899-29,1,1,20110722,20110725,3.0
MU,1,4100000595,HQY,CRT,20110815,1000000142,RMB,B737NG,822-1710-001,1,1,20110830,20120105,128.0
MU,1,4100000591,HQY,CRT,20110815,1000000142,RMB,B737NG,622-5129-802,1,1,20111129,20111220,21.0
MU,1,4100000669,HQY,AOG,20110907,0000100050,RMB,B737NG,3289562-5,1,1,20110909,20140509,973.0
MU,1,4100000493,HQY,AOG,20110723,1000000106,RMB,B737NG,2612312-1,1,1,20110812,20120315,216.0
MU,1,4100000496,HQY,CRT,20110725,1000000155,RMB,B737NG,174101-01-01,1,1,20110726,20120319,237.0
MU,1,4100000602,HQY,CRT,20110816,1000000106,RMB,B737NG,0861FL1,1,1,20110818,20110916,29.0
MU,1,4100000670,HQY,AOG,20110907,0000100050,RMB,B737NG,3289562-5,1,1,20110909,20140509,973.0
MU,1,4100000603,HQY,AOG,20110817,1000000141,RMB,B737NG,R6200M3-13,1,1,20111109,20130205,454.0
MU,1,4100000609,HQY,CRT,20110818,1000000142,RMB,B737NG,066-50008-0406,1,1,20110922,20120516,237.0
MU,1,4100000614,HQY,AOG,20110819,1000000142,RMB,B737NG,066-50008-0406,1,1,20111123,20120401,130.0
MU,1,4100000615,HQY,AOG,20110819,1000000142,RMB,B737NG,2041444-0401,1,1,20111123,20120308,106.0
MU,1,4100000616,HQY,AOG,20110819,1000000141,RMB,B737NG,107484-6,1,1,20111109,20120817,282.0
MU,1,4100000730,HQY,AOG,20111009,1000000155,RMB,B737NG,2118966-222,1,1,20111010,20120211,124.0
MU,1,4100000617,HQY,AOG,20110820,1000000141,RMB,B737NG,066-50008-0406,1,1,20111109,20120228,111.0
MU,1,4100000506,HQY,CRT,20110729,1000000106,RMB,B737NG,65-46370-27,1,1,20110921,20120215,147.0
MU,1,4100000740,HQY,CRT,20111011,0000100050,RMB,B737NG,541674-4,1,1,20111012,20140512,943.0
MU,1,4100000624,HQY,AOG,20110823,1000000106,RMB,B737NG,2612311-1,1,1,20110928,20111121,54.0
MU,1,4100000625,HQY,AOG,20110823,1000000106,RMB,B737NG,2612311-1,1,1,20110928,20111121,54.0
MU,1,4100000626,HQY,AOG,20110824,1000000155,RMB,B737NG,066-50008-0406,1,1,20120120,20120121,1.0
MU,1,4100000715,HQY,AOG,20110824,1000000155,RMB,B737NG,1106-3AB,1,1,20140813,20140814,1.0
MU,1,4100000741,HQY,NOR,20111011,0000100050,RMB,B737NG,541674-4,1,1,20111012,20140512,943.0
MU,1,4100000747,HQY,AOG,20111012,1000000155,RMB,B737NG,320548-2,1,1,20111012,20111209,58.0
MU,1,4100000630,HQY,CRT,20110825,1000000155,RMB,B737NG,1106-3AB,1,1,20110825,20120104,132.0
MU,1,4100000688,HQY,AOG,20110917,1000000142,RMB,B737NG,3289562-6,1,1,20110921,20130111,478.0
MU,1,4100000558,HQY,AOG,20110805,1000000141,RMB,B737NG,2041444-0401,1,1,20110809,20131216,860.0
MU,1,4100000755,HQY,AOG,20111017,0000100050,RMB,B737NG,822-1567-102,1,1,20111018,20120824,311.0
MU,1,4100000641,HQY,CRT,20110830,1000000142,RMB,B737NG,176200-01-01,1,1,20110830,20120621,296.0
MU,1,4100000759,HQY,NOR,20111019,1000000155,RMB,B737NG,066-50008-0406,1,1,20140626,20140630,4.0
MU,1,4100000471,HQY,AOG,20110716,1000000155,RMB,B737NG,39-353,1,1,20111123,20120307,105.0
MU,1,4100000472,HQY,NOR,20110717,0000100067,RMB,B737NG,2607825-2,1,1,20110727,20111231,157.0
MU,1,4100000580,HQY,CRT,20110811,0000100050,RMB,B737NG,607518-2,1,1,20110811,20140514,1007.0
MU,1,4100000646,HQY,AOG,20110901,0000100050,RMB,B737NG,2041213-0413,1,1,20110902,20140509,980.0
MU,1,4100000645,HQY,AOG,20110901,0000100050,RMB,B737NG,2041444-0401,1,1,20110902,20140509,980.0
MU,1,4100000699,HQY,CRT,20110924,1000000106,RMB,B737NG,R6200M3-13,1,1,20110927,20120718,295.0
MU,1,4100000480,HQY,AOG,20110719,1000000106,RMB,B737NG,2612311-1,1,1,20110807,20140423,990.0
MU,1,4100000582,HQY,CRT,20110812,0000100050,RMB,B737NG,251A4510-6,1,1,20110812,20140509,1001.0
MU,1,4100000583,HQY,CRT,20110812,1000000106,RMB,B737NG,822-1567-101,1,1,20110812,20120308,209.0
MU,1,4100000653,HQY,CRT,20110904,1000000141,RMB,B737NG,2041223-0414,1,1,20110905,20110909,4.0
MU,1,4100000656,HQY,NOR,20110905,0000100050,RMB,B737NG,3810056-108,1,1,20110905,20140512,980.0
MU,1,1500002537,HQY,AOG,20210105,1000000360,RMB,B737NG,C16786HA02,2000,2000,20210107,20210107,1.0
MU,1,1500002571,HQY,NOR,20210119,1000000575,RMB,B737NG,4082730-901,82801.54,82801.54,20210120,20210222,33.0
